SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,TEAM_COUNT,player_name,season,player_id,season_type
2025-26,1630581,Josh Giddey,Josh,1610612741,CHI,Chicago Bulls,0022501209,2025-12-12T00:00:00,CHI @ CHA,W,34.21666666666667,10,17,0.588,2,4,0.5,4,4,1.0,1,6,7,11,3,1,0,0,2,3,26,8,50.9,1,0,48.0,1,1,1,1,12,2,8,3,8,17,3,15,18,1,10,21,19,9,16,8,10,1,13,13,4,3,10,1,8,9,1,34:13,1,Josh Giddey,2025-26,1630581,Regular Season
2025-26,1630581,Josh Giddey,Josh,1610612741,CHI,Chicago Bulls,0022500361,2025-12-07T00:00:00,CHI vs. GSW,L,34.95,6,15,0.4,3,6,0.5,3,5,0.6,0,3,3,5,4,1,2,1,2,2,18,-21,34.1,0,0,35.0,1,16,16,16,9,17,10,22,4,7,3,20,15,24,21,30,30,26,11,8,1,13,13,27,18,30,24,20,8,23,1,34:57,1,Josh Giddey,2025-26,1630581,Regular Season
2025-26,1630581,Josh Giddey,Josh,1610612741,CHI,Chicago Bulls,0022500345,2025-12-05T00:00:00,CHI vs. IND,L,32.983333333333334,2,9,0.222,1,3,0.333,4,4,1.0,0,7,7,6,5,1,0,2,1,4,9,-17,24.4,0,0,25.0,1,16,16,16,16,30,29,30,19,20,19,15,18,1,21,15,19,21,5,8,10,23,4,7,29,28,28,20,8,28,1,32:59,1,Josh Giddey,2025-26,1630581,Regular Season
2025-26,1630581,Josh Giddey,Josh,1610612741,CHI,Chicago Bulls,0022500329,2025-12-03T00:00:00,CHI vs. BKN,L,36.016666666666666,10,14,0.714,0,2,0.0,8,11,0.727,2,9,11,11,3,0,0,0,0,7,28,3,54.7,1,1,50.0,1,16,16,16,6,2,13,1,28,27,28,1,1,17,5,11,6,9,16,20,10,1,1,1,3,13,7,1,1,7,1,36:01,1,Josh Giddey,2025-26,1630581,Regular Season
2025-26,1630581,Josh Giddey,Josh,1610612741,CHI,Chicago Bulls,0022500314,2025-12-01T00:00:00,CHI @ ORL,L,35.65,8,14,0.571,3,6,0.5,3,5,0.6,1,8,9,6,8,3,1,2,2,3,22,5,45.8,0,0,48.0,1,16,16,16,7,7,13,4,4,7,3,20,15,24,10,14,14,21,1,1,3,23,13,13,9,10,12,20,8,9,1,35:39,1,Josh Giddey,2025-26,1630581,Regular Season
2025-26,1630581,Josh Giddey,Josh,1610612741,CHI,Chicago Bulls,0022500295,2025-11-29T00:00:00,CHI @ IND,L,33.53333333333333,7,13,0.538,2,5,0.4,1,4,0.25,1,10,11,7,3,0,0,2,1,3,17,7,37.7,1,0,37.0,1,16,16,16,13,12,19,6,8,11,13,27,18,29,10,7,6,19,16,20,10,23,4,13,21,6,20,1,8,20,1,33:32,1,Josh Giddey,2025-26,1630581,Regular Season
2025-26,1630581,Josh Giddey,Josh,1610612741,CHI,Chicago Bulls,0022500071,2025-11-28T00:00:00,CHI @ CHA,L,33.25,8,16,0.5,3,7,0.429,6,7,0.857,0,11,11,9,0,1,0,1,1,3,25,6,54.7,1,0,50.0,1,16,16,16,15,7,9,10,4,4,11,4,7,11,21,3,6,15,29,8,10,13,4,13,6,7,7,1,8,7,1,33:15,1,Josh Giddey,2025-26,1630581,Regular Season
2025-26,1630581,Josh Giddey,Josh,1610612741,CHI,Chicago Bulls,0022500289,2025-11-24T00:00:00,CHI @ NOP,L,35.05,6,12,0.5,4,10,0.4,5,6,0.833,0,7,7,6,5,0,0,0,3,3,21,-13,33.4,0,0,38.0,1,16,16,16,8,17,20,10,2,2,13,8,11,14,21,15,19,21,5,20,10,1,24,13,10,26,26,20,8,18,1,35:03,1,Josh Giddey,2025-26,1630581,Regular Season
2025-26,1630581,Josh Giddey,Josh,1610612741,CHI,Chicago Bulls,0022500271,2025-11-22T00:00:00,CHI vs. WAS,W,34.25,5,12,0.417,2,3,0.667,6,7,0.857,1,11,12,11,2,3,1,0,2,4,18,3,58.9,1,1,51.0,1,1,1,1,11,22,20,20,8,20,1,4,7,11,10,3,5,9,22,1,3,1,13,7,18,13,4,1,1,5,1,34:15,1,Josh Giddey,2025-26,1630581,Regular Season
2025-26,1630581,Josh Giddey,Josh,1610612741,CHI,Chicago Bulls,0022500051,2025-11-21T00:00:00,CHI vs. MIA,L,31.4,6,14,0.429,1,3,0.333,6,9,0.667,4,7,11,9,3,0,0,1,2,5,19,-4,42.7,1,0,40.0,1,16,16,16,22,17,13,17,19,20,19,4,3,20,1,15,6,15,16,20,10,13,13,3,14,20,16,1,8,17,1,31:24,1,Josh Giddey,2025-26,1630581,Regular Season
2025-26,1630581,Josh Giddey,Josh,1610612741,CHI,Chicago Bulls,0022500263,2025-11-19T00:00:00,CHI @ POR,W,30.916666666666668,3,9,0.333,2,3,0.667,1,1,1.0,0,5,5,13,5,1,1,0,3,3,9,-13,35.5,0,0,33.0,1,1,1,1,24,27,29,26,8,20,1,27,29,1,21,24,27,3,5,8,3,1,24,13,29,26,23,20,8,25,1,30:55,1,Josh Giddey,2025-26,1630581,Regular Season
2025-26,1630581,Josh Giddey,Josh,1610612741,CHI,Chicago Bulls,0022500248,2025-11-17T00:00:00,CHI @ DEN,W,30.316666666666666,8,12,0.667,0,2,0.0,5,8,0.625,4,10,14,6,2,0,0,0,3,5,21,-17,44.8,1,0,41.0,1,1,1,1,25,7,20,2,28,27,28,8,4,22,1,7,2,21,22,20,10,1,24,3,10,28,13,1,8,14,1,30:19,1,Josh Giddey,2025-26,1630581,Regular Season
2025-26,1630581,Josh Giddey,Josh,1610612741,CHI,Chicago Bulls,0022500240,2025-11-16T00:00:00,CHI @ UTA,L,42.3,9,21,0.429,2,7,0.286,6,7,0.857,2,11,13,13,6,2,2,2,2,4,26,-3,67.1,1,1,62.0,1,16,16,16,1,6,1,17,8,4,24,4,7,11,5,3,3,3,3,3,1,23,13,7,4,19,1,1,1,1,1,42:18,1,Josh Giddey,2025-26,1630581,Regular Season
2025-26,1630581,Josh Giddey,Josh,1610612741,CHI,Chicago Bulls,0022500186,2025-11-08T00:00:00,CHI @ CLE,L,32.833333333333336,5,18,0.278,0,3,0.0,5,5,1.0,2,7,9,6,2,2,1,2,2,3,15,-12,41.8,0,0,36.0,1,16,16,16,18,22,5,28,28,20,28,8,15,1,5,15,14,21,22,3,3,23,13,13,24,25,18,20,8,21,1,32:50,1,Josh Giddey,2025-26,1630581,Regular Season
2025-26,1630581,Josh Giddey,Josh,1610612741,CHI,Chicago Bulls,0022500035,2025-11-07T00:00:00,CHI @ MIL,L,34.583333333333336,6,14,0.429,2,5,0.4,2,4,0.5,0,7,7,14,4,1,0,2,1,4,16,-6,44.4,1,0,41.0,1,16,16,16,10,17,13,17,8,11,13,22,18,26,21,15,19,2,11,8,10,23,4,7,23,21,14,1,8,14,1,34:35,1,Josh Giddey,2025-26,1630581,Regular Season
2025-26,1630581,Josh Giddey,Josh,1610612741,CHI,Chicago Bulls,0022500167,2025-11-04T00:00:00,CHI vs. PHI,W,37.4,10,19,0.526,2,4,0.5,7,8,0.875,3,12,15,12,5,1,0,2,3,5,29,8,63.0,1,1,60.0,1,1,1,1,4,2,3,8,8,17,3,3,4,10,3,1,1,5,5,8,10,23,24,3,2,3,2,1,1,2,1,37:24,1,Josh Giddey,2025-26,1630581,Regular Season
2025-26,1630581,Josh Giddey,Josh,1610612741,CHI,Chicago Bulls,0022500153,2025-11-02T00:00:00,CHI @ NYK,L,38.28333333333333,10,19,0.526,1,5,0.2,2,2,1.0,2,9,11,12,4,2,0,0,2,3,23,0,56.2,1,1,51.0,1,16,16,16,3,2,3,8,19,11,26,22,25,1,5,11,6,5,11,3,10,1,13,13,7,17,6,1,1,5,1,38:17,1,Josh Giddey,2025-26,1630581,Regular Season
2025-26,1630581,Josh Giddey,Josh,1610612741,CHI,Chicago Bulls,0022500023,2025-10-31T00:00:00,CHI vs. NYK,W,38.483333333333334,12,21,0.571,4,8,0.5,4,6,0.667,0,10,10,9,0,1,0,2,1,5,32,5,60.5,1,0,57.0,1,1,1,1,2,1,1,4,2,3,3,15,11,20,21,7,13,15,29,8,10,23,4,3,1,10,3,1,8,3,1,38:29,1,Josh Giddey,2025-26,1630581,Regular Season
2025-26,1630581,Josh Giddey,Josh,1610612741,CHI,Chicago Bulls,0022500132,2025-10-29T00:00:00,CHI vs. SAC,W,31.116666666666667,7,14,0.5,1,2,0.5,5,7,0.714,2,6,8,12,5,0,0,0,1,4,20,24,42.6,1,0,41.0,1,1,1,1,23,12,13,10,19,27,3,8,7,19,5,21,17,5,5,20,10,1,4,7,13,1,17,1,8,14,1,31:07,1,Josh Giddey,2025-26,1630581,Regular Season
2025-26,1630581,Josh Giddey,Josh,1610612741,CHI,Chicago Bulls,0022500115,2025-10-27T00:00:00,CHI vs. ATL,W,32.93333333333333,7,14,0.5,2,5,0.4,2,4,0.5,1,12,13,5,3,1,1,0,0,3,18,3,44.1,1,0,42.0,1,1,1,1,17,12,13,10,8,11,13,22,18,26,10,1,3,26,16,8,3,1,1,13,18,13,15,1,8,13,1,32:56,1,Josh Giddey,2025-26,1630581,Regular Season
2025-26,1630581,Josh Giddey,Josh,1610612741,CHI,Chicago Bulls,0022500100,2025-10-25T00:00:00,CHI @ ORL,W,32.083333333333336,7,18,0.389,2,5,0.4,5,6,0.833,1,7,8,3,2,1,0,1,2,3,21,-10,36.1,0,0,36.0,1,1,1,1,20,12,5,25,8,11,13,8,11,14,10,15,17,29,22,8,10,13,13,13,10,23,21,20,8,21,1,32:05,1,Josh Giddey,2025-26,1630581,Regular Season
2025-26,1630581,Josh Giddey,Josh,1610612741,CHI,Chicago Bulls,0022500084,2025-10-22T00:00:00,CHI vs. DET,W,28.8,5,12,0.417,1,2,0.5,8,11,0.727,1,4,5,11,6,0,1,1,5,7,19,6,38.5,1,0,38.0,1,1,1,1,27,22,20,20,19,27,3,1,1,17,10,27,27,9,3,20,3,13,30,1,14,7,19,1,8,18,1,28:48,1,Josh Giddey,2025-26,1630581,Regular Season
2025-26,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022500478,2026-01-02T00:00:00,CLE vs. DEN,W,32.28333333333333,4,10,0.4,0,2,0.0,0,5,0.0,5,6,11,4,0,1,3,3,2,3,8,-9,39.2,0,0,31.0,1,1,1,1,22,27,23,25,20,22,20,28,12,28,2,16,6,14,28,8,5,30,9,16,28,25,19,15,1,21,1,32:17,1,Evan Mobley,2025-26,1630596,Regular Season
2025-26,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022500465,2025-12-31T00:00:00,CLE vs. PHX,W,28.666666666666668,7,10,0.7,0,1,0.0,2,3,0.667,2,8,10,5,2,1,5,0,3,3,16,15,51.5,1,0,43.0,1,1,1,1,25,10,23,4,20,27,20,15,20,12,14,6,9,5,12,8,1,1,17,16,19,8,7,1,1,10,1,28:40,1,Evan Mobley,2025-26,1630596,Regular Season
2025-26,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022500456,2025-12-29T00:00:00,CLE @ SAS,W,28.633333333333333,7,13,0.538,0,2,0.0,2,2,1.0,2,5,7,2,1,0,3,1,4,1,16,11,35.4,0,0,31.0,1,1,1,1,26,10,15,10,20,22,20,15,23,1,14,22,24,26,21,17,5,14,24,27,19,10,22,15,1,21,1,28:38,1,Evan Mobley,2025-26,1630596,Regular Season
2025-26,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022500438,2025-12-27T00:00:00,CLE @ HOU,L,20.066666666666666,2,9,0.222,0,2,0.0,0,0,0.0,2,2,4,2,3,1,1,2,1,0,4,-12,14.8,0,0,14.0,1,18,18,18,30,29,26,30,20,22,20,28,30,28,14,29,30,26,5,8,16,26,2,30,30,27,30,15,1,30,1,20:04,1,Evan Mobley,2025-26,1630596,Regular Season
2025-26,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022500009,2025-12-25T00:00:00,CLE @ NYK,L,25.316666666666666,6,8,0.75,0,1,0.0,2,2,1.0,2,7,9,3,2,0,0,0,4,1,14,4,27.3,0,0,26.0,1,18,18,18,29,20,28,1,20,27,20,15,23,1,14,12,16,20,12,17,26,1,24,27,22,14,25,15,1,27,1,25:19,1,Evan Mobley,2025-26,1630596,Regular Season
2025-26,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022501212,2025-12-12T00:00:00,CLE @ WAS,W,36.233333333333334,7,17,0.412,2,6,0.333,7,9,0.778,5,8,13,6,0,0,0,2,4,5,23,0,47.6,1,0,44.0,1,1,1,1,3,10,4,23,8,4,12,2,4,9,2,6,3,2,28,17,26,26,24,6,4,16,9,1,1,9,1,36:14,1,Evan Mobley,2025-26,1630596,Regular Season
2025-26,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022500352,2025-12-06T00:00:00,CLE vs. GSW,L,35.138333333333335,8,19,0.421,0,5,0.0,2,2,1.0,2,8,10,1,1,1,1,2,1,4,18,-3,36.5,1,0,33.0,1,18,18,18,9,6,1,21,20,8,20,15,23,1,14,6,9,29,21,8,16,26,2,10,14,21,21,1,1,20,1,35:08,1,Evan Mobley,2025-26,1630596,Regular Season
2025-26,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022500341,2025-12-05T00:00:00,CLE vs. SAS,W,32.303333333333335,7,12,0.583,0,0,0.0,3,4,0.75,1,9,10,5,2,0,2,1,2,4,17,9,40.5,1,0,36.0,1,1,1,1,21,10,20,8,20,30,20,12,15,10,23,3,9,5,12,17,8,14,9,10,18,11,16,1,1,17,1,32:18,1,Evan Mobley,2025-26,1630596,Regular Season
2025-26,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022500324,2025-12-03T00:00:00,CLE vs. POR,L,34.78666666666667,8,14,0.571,3,7,0.429,4,4,1.0,2,8,10,5,2,2,5,0,3,3,23,2,61.5,1,0,55.0,1,18,18,18,11,6,13,9,2,3,10,8,15,1,14,6,9,5,12,5,1,1,17,16,4,15,1,1,1,1,1,34:47,1,Evan Mobley,2025-26,1630596,Regular Season
2025-26,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022500310,2025-12-01T00:00:00,CLE @ IND,W,28.191666666666666,6,13,0.462,0,3,0.0,1,2,0.5,1,4,5,5,0,0,2,1,5,1,13,22,32.5,0,0,27.0,1,1,1,1,27,20,15,16,20,17,20,26,23,21,23,27,27,5,28,17,8,14,30,27,26,3,24,15,1,25,1,28:12,1,Evan Mobley,2025-26,1630596,Regular Season
2025-26,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022500302,2025-11-30T00:00:00,CLE vs. BOS,L,38.666666666666664,11,17,0.647,3,6,0.5,2,2,1.0,5,9,14,4,1,0,0,1,1,2,27,8,48.8,1,0,48.0,1,18,18,18,2,1,4,5,2,4,5,15,23,1,2,3,1,14,21,17,26,14,2,21,2,12,8,1,1,5,1,38:40,1,Evan Mobley,2025-26,1630596,Regular Season
2025-26,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022500069,2025-11-28T00:00:00,CLE @ ATL,L,33.64833333333333,7,17,0.412,3,6,0.5,3,3,1.0,4,10,14,7,2,2,2,2,2,2,20,-4,57.3,1,0,52.0,1,18,18,18,19,10,4,23,2,4,5,12,20,1,5,1,1,1,12,5,8,26,9,21,12,22,2,1,1,2,1,33:39,1,Evan Mobley,2025-26,1630596,Regular Season
2025-26,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022500284,2025-11-24T00:00:00,CLE @ TOR,L,31.183333333333334,5,7,0.714,2,3,0.667,2,2,1.0,0,5,5,4,4,0,1,0,0,2,14,-21,25.0,0,0,27.0,1,18,18,18,23,23,29,3,8,17,3,15,23,1,28,22,27,14,2,17,16,1,1,21,22,29,27,15,1,25,1,31:11,1,Evan Mobley,2025-26,1630596,Regular Season
2025-26,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022500278,2025-11-23T00:00:00,CLE vs. LAC,W,34.35,9,12,0.75,0,2,0.0,0,4,0.0,3,7,10,2,1,2,2,0,3,2,18,26,44.0,1,0,38.0,1,1,1,1,14,3,20,1,20,22,20,28,15,28,9,12,9,26,21,5,8,1,17,21,14,2,13,1,1,16,1,34:21,1,Evan Mobley,2025-26,1630596,Regular Season
2025-26,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022500048,2025-11-21T00:00:00,CLE vs. IND,W,34.833333333333336,7,13,0.538,1,1,1.0,7,11,0.636,4,8,12,4,2,0,4,0,2,7,22,18,52.4,1,0,47.0,1,1,1,1,10,10,15,10,12,27,1,2,2,15,5,6,5,14,12,17,3,1,9,2,8,5,4,1,1,7,1,34:50,1,Evan Mobley,2025-26,1630596,Regular Season
2025-26,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022500255,2025-11-19T00:00:00,CLE vs. HOU,L,35.675,7,13,0.538,0,3,0.0,4,10,0.4,1,5,6,0,3,0,0,0,2,8,18,-10,22.2,0,0,24.0,1,18,18,18,6,10,15,10,20,17,20,8,3,25,23,22,25,30,5,17,26,1,9,1,14,26,29,15,1,28,1,35:41,1,Evan Mobley,2025-26,1630596,Regular Season
2025-26,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022500241,2025-11-17T00:00:00,CLE vs. MIL,W,36.041666666666664,4,9,0.444,1,2,0.5,5,8,0.625,0,6,6,6,6,0,1,0,4,4,14,5,27.2,0,0,29.0,1,1,1,1,4,27,26,17,12,22,5,4,5,16,28,16,25,2,1,17,16,1,24,10,22,13,26,15,1,24,1,36:03,1,Evan Mobley,2025-26,1630596,Regular Season
2025-26,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022500228,2025-11-15T00:00:00,CLE vs. MEM,W,35.31666666666667,7,16,0.438,3,6,0.5,5,8,0.625,3,10,13,4,4,0,4,0,4,5,22,0,51.6,1,0,50.0,1,1,1,1,8,10,9,19,2,4,5,4,5,16,9,1,3,14,2,17,3,1,24,6,8,16,6,1,1,3,1,35:19,1,Evan Mobley,2025-26,1630596,Regular Season
2025-26,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022500225,2025-11-13T00:00:00,CLE vs. TOR,L,34.78333333333333,2,7,0.286,1,3,0.333,2,4,0.5,3,6,9,3,1,1,0,1,2,3,7,-18,24.3,0,0,22.0,1,18,18,18,12,29,29,29,12,17,12,15,15,21,9,16,16,20,21,8,26,14,9,16,29,28,28,15,1,29,1,34:47,1,Evan Mobley,2025-26,1630596,Regular Season
2025-26,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022500201,2025-11-10T00:00:00,CLE @ MIA,L,38.71333333333333,8,15,0.533,3,4,0.75,2,7,0.286,8,2,10,5,2,0,1,1,3,5,21,0,41.5,1,0,41.0,1,18,18,18,1,6,12,13,2,13,2,15,8,27,1,29,9,5,12,17,16,14,17,6,11,16,15,1,1,12,1,38:43,1,Evan Mobley,2025-26,1630596,Regular Season
2025-26,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022500186,2025-11-08T00:00:00,CLE vs. CHI,W,33.608333333333334,9,14,0.643,1,4,0.25,5,7,0.714,2,6,8,5,1,0,1,0,3,7,24,17,43.1,0,0,40.0,1,1,1,1,20,3,13,7,12,13,15,4,8,11,14,16,18,5,21,17,16,1,17,2,3,6,14,15,1,13,1,33:37,1,Evan Mobley,2025-26,1630596,Regular Season
2025-26,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022500029,2025-11-07T00:00:00,CLE @ WAS,W,27.85,7,16,0.438,0,4,0.0,4,7,0.571,4,6,10,3,1,1,1,1,1,6,18,20,39.5,1,0,35.0,1,1,1,1,28,10,9,19,20,13,20,8,8,20,5,16,9,20,21,8,16,14,2,4,14,4,18,1,1,19,1,27:51,1,Evan Mobley,2025-26,1630596,Regular Season
2025-26,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022500171,2025-11-05T00:00:00,CLE vs. PHI,W,34.031666666666666,9,17,0.529,3,5,0.6,2,3,0.667,1,4,5,3,4,1,2,1,1,3,23,-2,38.5,0,0,40.0,1,1,1,1,18,3,4,14,2,8,4,15,20,12,23,27,27,20,2,8,8,14,2,16,4,20,20,15,1,13,1,34:02,1,Evan Mobley,2025-26,1630596,Regular Season
2025-26,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022500151,2025-11-02T00:00:00,CLE vs. ATL,W,34.56333333333333,6,16,0.375,1,3,0.333,1,2,0.5,2,6,8,5,3,3,1,1,1,2,14,13,40.1,0,0,36.0,1,1,1,1,13,20,9,27,12,17,12,26,23,21,14,16,18,5,5,1,16,14,2,21,22,9,17,15,1,17,1,34:34,1,Evan Mobley,2025-26,1630596,Regular Season
2025-26,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022500022,2025-10-31T00:00:00,CLE vs. TOR,L,35.583333333333336,11,17,0.647,2,5,0.4,5,8,0.625,3,5,8,3,3,3,1,0,2,5,29,-7,52.1,0,0,50.0,1,18,18,18,7,1,4,5,8,8,11,4,5,16,9,22,18,20,5,1,16,1,9,6,1,23,5,15,1,3,1,35:35,1,Evan Mobley,2025-26,1630596,Regular Season
2025-26,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022500128,2025-10-29T00:00:00,CLE @ BOS,L,34.1,7,19,0.368,2,8,0.25,3,5,0.6,4,7,11,4,3,1,2,1,1,4,19,-22,44.2,1,0,42.0,1,18,18,18,16,10,1,28,8,1,15,12,12,19,5,12,6,14,5,8,8,14,2,10,13,30,12,1,1,11,1,34:06,1,Evan Mobley,2025-26,1630596,Regular Season
2025-26,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022500007,2025-10-27T00:00:00,CLE @ DET,W,30.35333333333333,5,10,0.5,1,5,0.2,4,6,0.667,2,9,11,5,2,1,3,1,3,4,15,27,45.7,1,0,40.0,1,1,1,1,24,23,23,15,12,8,18,8,11,12,14,3,6,5,12,8,5,14,17,10,21,1,10,1,1,13,1,30:21,1,Evan Mobley,2025-26,1630596,Regular Season
2025-26,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022500107,2025-10-26T00:00:00,CLE vs. MIL,W,34.03333333333333,5,13,0.385,1,5,0.2,12,12,1.0,1,7,8,6,2,3,2,0,4,6,23,16,54.6,0,0,48.0,1,1,1,1,17,23,15,26,12,8,18,1,1,1,23,12,18,2,12,1,8,1,24,4,4,7,3,15,1,5,1,34:02,1,Evan Mobley,2025-26,1630596,Regular Season
2025-26,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022500091,2025-10-24T00:00:00,CLE @ BKN,W,34.225,5,12,0.417,1,4,0.25,2,4,0.5,3,5,8,5,3,0,2,0,2,2,13,-8,33.1,0,0,31.0,1,1,1,1,15,23,20,22,12,13,15,15,15,21,9,22,18,5,5,17,8,1,9,21,26,24,23,15,1,21,1,34:14,1,Evan Mobley,2025-26,1630596,Regular Season
2025-26,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022500003,2025-10-22T00:00:00,CLE @ NYK,L,35.935,8,18,0.444,4,8,0.5,2,5,0.4,0,8,8,3,3,3,1,1,3,4,22,0,45.1,0,0,45.0,1,18,18,18,5,6,3,17,1,1,5,15,12,25,28,6,18,20,5,1,16,14,17,10,8,16,11,15,1,8,1,35:56,1,Evan Mobley,2025-26,1630596,Regular Season
2025-26,1629028,Deandre Ayton,Deandre,1610612747,LAL,Los Angeles Lakers,0022500485,2026-01-02T00:00:00,LAL vs. MEM,W,24.816666666666666,2,4,0.5,0,0,0.0,0,0,0.0,1,5,6,0,1,1,0,0,3,1,4,-1,13.2,0,0,12.0,1,1,1,1,25,27,27,26,1,1,1,14,19,14,23,16,20,15,17,6,18,1,12,10,27,13,24,13,1,25,1,24:49,1,Deandre Ayton,2025-26,1629028,Regular Season
2025-26,1629028,Deandre Ayton,Deandre,1610612747,LAL,Los Angeles Lakers,0022500460,2025-12-30T00:00:00,LAL vs. DET,L,25.766666666666666,5,8,0.625,0,0,0.0,0,0,0.0,0,2,2,0,1,1,0,0,5,0,10,-9,14.4,0,0,14.0,1,19,19,19,23,18,18,20,1,1,1,14,19,14,27,24,26,15,17,6,18,1,25,22,21,19,22,13,1,23,1,25:46,1,Deandre Ayton,2025-26,1629028,Regular Season
2025-26,1629028,Deandre Ayton,Deandre,1610612747,LAL,Los Angeles Lakers,0022500446,2025-12-28T00:00:00,LAL vs. SAC,W,30.166666666666668,5,9,0.556,0,0,0.0,1,2,0.5,2,9,11,2,0,0,2,0,0,4,11,24,33.2,1,0,28.0,1,1,1,1,14,18,13,23,1,1,1,5,4,7,16,5,7,2,22,18,3,1,1,1,18,2,13,1,1,15,1,30:10,1,Deandre Ayton,2025-26,1629028,Regular Season
2025-26,1629028,Deandre Ayton,Deandre,1610612747,LAL,Los Angeles Lakers,0022500012,2025-12-25T00:00:00,LAL vs. HOU,L,36.28333333333333,5,6,0.833,0,0,0.0,0,0,0.0,1,1,2,0,1,0,0,1,3,0,10,-14,11.4,0,0,12.0,1,19,19,19,2,18,23,6,1,1,1,14,19,14,23,27,26,15,17,18,18,17,12,22,21,24,26,13,1,25,1,36:17,1,Deandre Ayton,2025-26,1629028,Regular Season
2025-26,1629028,Deandre Ayton,Deandre,1610612747,LAL,Los Angeles Lakers,0022500418,2025-12-23T00:00:00,LAL @ PHX,L,27.433333333333334,6,8,0.75,0,0,0.0,0,1,0.0,3,7,10,1,2,3,0,0,2,2,12,-23,32.5,1,0,29.0,1,19,19,19,20,16,18,9,1,1,1,14,14,14,8,9,8,9,11,1,18,1,8,5,16,28,14,1,1,13,1,27:26,1,Deandre Ayton,2025-26,1629028,Regular Season
2025-26,1629028,Deandre Ayton,Deandre,1610612747,LAL,Los Angeles Lakers,0022501228,2025-12-14T00:00:00,LAL @ PHX,W,30.14666666666667,10,11,0.909,0,0,0.0,0,2,0.0,6,7,13,0,3,2,1,0,4,1,20,-12,41.6,1,0,39.0,1,1,1,1,15,2,7,3,1,1,1,14,4,14,1,9,4,15,4,2,7,1,20,10,5,23,7,1,1,5,1,30:09,1,Deandre Ayton,2025-26,1629028,Regular Season
