SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,TEAM_COUNT,SEASON
2021-22,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022100754,2022-01-30T00:00:00,CLE @ DET,L,37.35,7,12,0.583,0,1,0.0,4,9,0.444,1,8,9,2,3,0,3,1,2,7,18,5,37.8,0,0,35.0,1,41,41,41,18,20,28,20,20,29,20,14,1,51,39,12,23,31,13,37,7,33,23,1,16,22,26,22,1,20,1,37:21,1,2021-22
2021-22,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022100759,2022-01-31T00:00:00,CLE vs. NOP,W,22.936666666666667,1,7,0.143,0,2,0.0,2,3,0.667,2,3,5,2,1,1,3,0,2,2,4,-9,24.0,0,0,19.0,1,1,1,1,66,67,60,68,20,12,20,29,33,34,26,59,56,31,39,16,7,1,23,39,67,57,58,22,1,63,1,22:56,1,2021-22
2021-22,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022100777,2022-02-02T00:00:00,CLE @ HOU,L,36.333333333333336,12,20,0.6,0,1,0.0,5,9,0.556,5,7,12,2,4,1,0,0,4,7,29,-9,45.4,1,0,45.0,1,41,41,41,22,2,3,16,20,29,20,5,1,38,3,21,4,31,4,16,57,1,62,1,2,57,11,1,1,6,1,36:20,1,2021-22
2021-22,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022100787,2022-02-04T00:00:00,CLE @ CHA,W,37.5,4,13,0.308,0,0,0.0,0,0,0.0,1,7,8,5,2,2,0,0,1,1,8,2,29.1,0,0,25.0,1,1,1,1,16,52,23,60,20,50,20,61,63,61,39,21,32,4,24,3,57,1,6,55,62,30,48,22,1,51,1,37:30,1,2021-22
2021-22,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022100805,2022-02-06T00:00:00,CLE vs. IND,W,28.7,3,9,0.333,0,0,0.0,3,4,0.75,1,3,4,0,2,0,3,0,2,2,9,10,20.8,0,0,19.0,1,1,1,1,60,58,55,59,20,50,20,20,24,25,39,59,65,65,24,37,7,1,23,39,58,15,65,22,1,63,1,28:42,1,2021-22
2021-22,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022100825,2022-02-09T00:00:00,CLE vs. SAS,W,33.31666666666667,6,15,0.4,0,2,0.0,6,7,0.857,3,9,12,2,1,1,1,1,0,4,18,12,40.4,1,0,36.0,1,1,1,1,44,31,9,56,20,12,20,1,6,18,12,6,4,31,39,16,37,33,1,16,16,11,19,1,1,19,1,33:19,1,2021-22
2021-22,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022100839,2022-02-11T00:00:00,CLE @ IND,W,29.05,3,6,0.5,0,1,0.0,2,2,1.0,0,1,1,2,3,2,3,0,2,2,8,4,24.2,0,0,21.0,1,1,1,1,59,58,65,31,20,29,20,29,43,1,60,69,69,31,13,3,7,1,23,39,62,25,57,22,1,60,1,29:03,1,2021-22
2021-22,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022100849,2022-02-12T00:00:00,CLE @ PHI,L,32.361666666666665,5,6,0.833,0,0,0.0,1,1,1.0,1,7,8,2,2,1,0,0,2,4,11,1,24.6,0,0,23.0,1,41,41,41,50,42,65,2,20,50,20,44,59,1,39,21,32,31,24,16,57,1,23,16,52,31,56,22,1,55,1,32:22,1,2021-22
2021-22,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022100867,2022-02-15T00:00:00,CLE @ ATL,L,35.38333333333333,9,16,0.563,0,2,0.0,4,6,0.667,5,5,10,4,2,4,1,1,3,7,22,-17,53.0,1,0,46.0,1,41,41,41,33,8,6,26,20,12,20,14,11,34,3,41,17,10,24,2,37,33,44,1,7,67,2,1,1,3,1,35:23,1,2021-22
2021-22,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022100889,2022-02-24T00:00:00,CLE @ DET,L,35.6,3,8,0.375,0,1,0.0,6,8,0.75,0,8,8,2,1,0,3,2,2,4,12,-10,32.6,0,0,28.0,1,41,41,41,27,58,58,58,20,29,20,1,3,25,60,12,32,31,39,37,7,60,23,16,46,60,39,22,1,42,1,35:36,1,2021-22
