SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,TEAM_COUNT,SEASON
2024-25,1642270,Donovan Clingan,Donovan,1610612757,POR,Portland Trail Blazers,0022400747,2025-02-08T00:00:00,POR @ MIN,L,5.866666666666667,0,1,0.0,0,0,0.0,0,0,0.0,2,3,5,0,1,1,3,0,1,0,0,-6,17.0,0,0,13.0,1,30,30,30,67,62,63,62,14,37,14,31,36,31,37,41,47,42,16,6,5,1,6,43,62,46,40,9,1,42,1,5:52,1,2024-25
2024-25,1642270,Donovan Clingan,Donovan,1610612757,POR,Portland Trail Blazers,0022400763,2025-02-10T00:00:00,POR @ DEN,L,21.15,8,8,1.0,1,1,1.0,4,4,1.0,2,5,7,0,1,0,1,0,4,3,21,-11,31.4,0,0,31.0,1,30,30,30,28,1,11,1,2,9,1,2,5,1,37,21,30,42,16,30,32,1,44,11,1,56,17,9,1,10,1,21:09,1,2024-25
2024-25,1642270,Donovan Clingan,Donovan,1610612757,POR,Portland Trail Blazers,0022400780,2025-02-12T00:00:00,POR @ DEN,L,31.0,7,12,0.583,0,0,0.0,3,5,0.6,10,10,20,2,1,0,3,2,5,5,17,-10,52.0,1,0,45.0,1,30,30,30,7,2,2,24,14,37,14,5,3,18,1,3,1,11,16,30,5,63,57,2,3,53,2,1,1,2,1,31:00,1,2024-25
2024-25,1642270,Donovan Clingan,Donovan,1610612757,POR,Portland Trail Blazers,0022400796,2025-02-20T00:00:00,POR vs. LAL,L,16.783333333333335,3,4,0.75,0,0,0.0,0,0,0.0,1,5,6,0,3,1,3,1,2,0,6,-10,22.2,0,0,20.0,1,30,30,30,42,21,31,9,14,37,14,31,36,31,51,21,39,42,2,6,5,50,17,43,29,53,32,9,1,32,1,16:47,1,2024-25
2024-25,1642270,Donovan Clingan,Donovan,1610612757,POR,Portland Trail Blazers,0022400810,2025-02-22T00:00:00,POR vs. CHA,W,19.816666666666666,4,4,1.0,0,0,0.0,0,0,0.0,2,3,5,0,1,1,1,0,4,0,8,23,19.0,0,0,17.0,1,1,1,1,32,13,31,1,14,37,14,31,36,31,37,41,47,42,16,6,32,1,44,43,20,3,38,9,1,36,1,19:49,1,2024-25
2024-25,1642270,Donovan Clingan,Donovan,1610612757,POR,Portland Trail Blazers,0022400827,2025-02-24T00:00:00,POR @ UTA,W,25.316666666666666,2,4,0.5,0,0,0.0,3,4,0.75,3,10,13,1,2,1,2,1,0,4,7,16,31.1,0,0,27.0,1,1,1,1,19,32,31,31,14,37,14,5,5,13,28,3,7,20,8,6,18,50,1,5,24,7,18,9,1,17,1,25:19,1,2024-25
2024-25,1642270,Donovan Clingan,Donovan,1610612757,POR,Portland Trail Blazers,0022400839,2025-02-26T00:00:00,POR @ WAS,W,17.5,2,4,0.5,0,0,0.0,0,0,0.0,3,5,8,3,1,1,0,0,5,0,4,-11,20.1,0,0,17.0,1,1,1,1,38,32,31,31,14,37,14,31,36,31,28,21,27,5,16,6,55,1,57,43,35,56,35,9,1,36,1,17:30,1,2024-25
2024-25,1642270,Donovan Clingan,Donovan,1610612757,POR,Portland Trail Blazers,0022400853,2025-02-28T00:00:00,POR @ BKN,W,27.983333333333334,5,8,0.625,0,0,0.0,2,7,0.286,3,4,7,3,1,0,2,0,3,5,12,22,29.9,0,0,26.0,1,1,1,1,12,9,11,19,14,37,14,8,1,28,28,30,30,5,16,30,18,1,29,2,9,4,19,9,1,19,1,27:59,1,2024-25
2024-25,1642270,Donovan Clingan,Donovan,1610612757,POR,Portland Trail Blazers,0022400867,2025-03-02T00:00:00,POR @ CLE,L,11.066666666666666,1,2,0.5,0,0,0.0,2,4,0.5,1,2,3,2,0,1,0,0,6,2,4,-10,13.6,0,0,11.0,1,30,30,30,62,45,52,31,14,37,14,8,5,20,51,52,56,11,50,6,55,1,66,13,35,53,51,9,1,51,1,11:04,1,2024-25
2024-25,1642270,Donovan Clingan,Donovan,1610612757,POR,Portland Trail Blazers,0022400876,2025-03-03T00:00:00,POR @ PHI,W,28.733333333333334,6,12,0.5,0,1,0.0,1,2,0.5,7,6,13,2,1,1,3,0,3,2,13,10,42.6,1,0,36.0,1,1,1,1,11,4,2,31,14,9,14,21,19,20,5,17,7,11,16,6,5,1,29,13,7,9,5,1,1,5,1,28:44,1,2024-25
