SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,TEAM_COUNT,SEASON
2021-22,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022100790,2022-02-04T00:00:00,TOR vs. ATL,W,38.35,6,11,0.545,1,2,0.5,3,4,0.75,1,8,9,4,5,2,0,0,1,5,16,2,33.8,0,0,34.0,1,1,1,1,22,33,46,25,14,31,5,15,18,22,54,4,13,22,3,8,37,1,3,12,34,34,37,14,1,27,1,38:21,1,2021-22
2021-22,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022100810,2022-02-07T00:00:00,TOR @ CHA,W,30.983333333333334,4,9,0.444,1,2,0.5,6,7,0.857,0,8,8,3,2,1,0,0,5,6,15,7,30.1,0,0,29.0,1,1,1,1,62,54,56,45,14,31,5,3,5,19,69,4,24,40,21,19,37,1,64,6,39,20,46,14,1,42,1,30:59,1,2021-22
2021-22,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022100827,2022-02-09T00:00:00,TOR @ OKC,W,31.083333333333332,5,9,0.556,1,1,1.0,6,6,1.0,0,2,2,4,1,0,0,0,1,5,17,22,24.4,0,0,24.0,1,1,1,1,61,45,56,21,14,51,1,3,10,1,69,67,73,22,43,50,37,1,3,12,28,6,59,14,1,53,1,31:05,1,2021-22
2021-22,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022100834,2022-02-10T00:00:00,TOR @ HOU,W,33.483333333333334,4,9,0.444,1,5,0.2,0,0,0.0,2,5,7,6,1,1,0,1,2,0,9,7,28.4,0,0,25.0,1,1,1,1,49,54,56,45,14,8,35,53,54,53,33,25,35,7,43,19,37,45,23,67,62,20,49,14,1,52,1,33:29,1,2021-22
2021-22,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022100850,2022-02-12T00:00:00,TOR vs. DEN,L,30.2,7,14,0.5,0,1,0.0,3,5,0.6,1,4,5,1,1,3,0,0,3,3,17,-8,32.5,0,0,29.0,1,44,44,44,65,20,20,34,38,51,38,15,17,41,54,39,57,58,43,4,37,1,41,24,28,54,38,14,1,42,1,30:12,1,2021-22
2021-22,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022100863,2022-02-14T00:00:00,TOR @ NOP,L,20.35,2,10,0.2,0,2,0.0,1,2,0.5,2,2,4,0,0,0,1,1,0,1,5,-25,12.8,0,0,11.0,1,44,44,44,74,72,52,73,38,31,38,44,36,43,33,67,63,70,62,50,14,45,1,58,73,73,72,14,1,74,1,20:21,1,2021-22
2021-22,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022100880,2022-02-16T00:00:00,TOR @ MIN,W,31.533333333333335,4,9,0.444,1,3,0.333,0,0,0.0,0,4,4,4,1,3,1,0,0,0,9,0,30.8,0,0,26.0,1,1,1,1,59,54,56,45,14,18,22,53,54,53,69,39,63,22,43,4,14,1,1,67,62,38,45,14,1,49,1,31:32,1,2021-22
2021-22,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022100896,2022-02-25T00:00:00,TOR @ CHA,L,31.95,13,18,0.722,0,1,0.0,2,2,1.0,2,3,5,1,3,2,0,0,1,2,28,-24,38.5,0,0,38.0,1,44,44,44,57,2,6,5,38,51,38,29,36,1,33,52,57,58,8,8,37,1,3,38,2,72,26,14,1,12,1,31:57,1,2021-22
2021-22,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022100906,2022-02-26T00:00:00,TOR @ ATL,L,21.116666666666667,3,5,0.6,0,0,0.0,0,0,0.0,1,3,4,0,2,0,1,1,4,0,6,-25,11.8,0,0,12.0,1,44,44,44,73,65,73,14,38,65,38,53,54,53,54,52,63,70,21,50,14,45,53,67,71,73,74,14,1,73,1,21:07,1,2021-22
2021-22,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022100726,2022-02-28T00:00:00,TOR @ BKN,W,34.11666666666667,12,14,0.857,1,1,1.0,3,4,0.75,9,7,16,4,5,5,1,1,1,3,28,30,66.2,1,0,61.0,1,1,1,1,46,3,20,1,14,51,1,15,18,22,1,10,2,22,3,1,14,45,3,24,2,2,1,1,1,1,1,34:07,1,2021-22
